key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
38,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
39,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
40,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
41,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
42,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
43,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
44,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
45,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
46,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
47,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
48,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
49,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
50,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
51,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
52,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
53,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
54,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
55,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
56,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
57,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
58,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
59,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
60,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
61,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
62,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
63,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
64,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
65,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
66,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
67,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
68,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
69,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
70,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
71,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
72,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
73,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
74,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
75,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
76,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
77,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
78,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
79,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
80,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
81,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
82,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
83,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
84,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
85,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
86,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
87,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
88,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
89,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
90,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
91,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
92,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
93,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
94,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
95,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
96,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
97,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
98,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
99,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
100,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
101,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
102,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
103,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
104,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
105,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
106,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
107,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
108,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
109,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
110,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
111,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
112,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
113,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
114,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
115,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
116,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
117,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
118,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
119,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
120,0,1,3824577,5,10,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"La partie de chasse","Une harde d'anolis de Rochenue s'est aventurée hors de son territoire pour chasser. Éliminez ces bêtes féroces avant qu'elles ne s'attaquent à des gens sans défense<Indent/>!","","","","",
121,0,1,3841494,4,9,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Magie, magie","Une vile sorcière a enchanté les fungi de la forêt et les a changés en monstres anthropophages !","","","","",
122,0,1,3841592,30,35,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"スプリガンのお引っ越し","スプリガンたちが
生息域拡大をもくろみ大移動を開始した
鬼哭隊の衛士と協力し、スプリガンを倒せ","","","","",
123,0,1,3852456,8,13,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: histoire d'eau","Une corruption éthérée a engendré un gigantesque élémentaire d'eau. Tuez l'élémentaire stagnant avant qu'il ne blesse des innocents !","","","","",
124,0,1,3841343,11,16,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Qui s'y frotte...","Des nuées de frelons agressifs ont niché près de la pierre des Nénuphars et empêchent les gens de vaquer à leurs occupations. Exterminez ces vermines et rétablissez la paix dans les environs !","","","","",
125,0,1,3854646,34,39,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: légende urbaine","Jadis considéré comme une créature légendaire, le redoutable Asipatra a été aperçu dans la forêt. Éliminez ce monstre carnivore avant qu'il ne fasse de victimes<Indent/>!","","","","",
126,0,1,3872317,9,14,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: le chef de la horde","Un nouveau mâle dominant, l'anolis alpha, s'est distingué et enhardit les anolis locaux. Tuez-le avant que la meute ne soit dangereuse.","","","","",
127,0,1,3872319,8,13,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Qui vivra verra","La guilde des chasseurs ayant abattu tous leurs petits au cours d'une battue, des verrats sont devenus fous furieux et se sont mis à attaquer tout ce qui bouge. Il faut éliminer les bêtes avant qu'elles ne se dirigent vers les campements voisins<Indent/>!","","","","",
128,0,1,3872330,9,14,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Défi<Indent/>: danger dans les geôles","Un monstre espiègle connu sous le nom d'Alux a été aperçu par un vigile sombre à l'intérieur de la Prison des esprits. Tendez-lui une embuscade avant qu'il n'ait le temps de fuir.","","","","",
129,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
130,0,2,3689344,14,19,"prune millénaire",0,1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",0,"",3868020,0,33,34,35,True,False,False,0,False,False,False,0,"Sauvetage de fruits","L'Arbre gardien a commencé à donner ses premiers fruits mais une horde de galagos affamés est venu se servir avant que les botanistes n'aient pu les récolter. Il faut les récupérer<Indent/>!","Livrer les prunes millénaires au botaniste du Courtil","Fruits livrés","","",
131,0,1,3872331,10,15,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Le grand ménage","L'Oubli de la Mère est un passage obligé pour les marchands et les voyageurs de visite à Gridania. Pour leur assurer un voyage sans encombre, il faut ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment éliminer les prédateurs mortels qui y rôdent.","","","","",
132,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
133,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
134,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
135,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
136,0,4,3867428,5,10,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"",3895606,0,33,34,35,True,False,False,0,False,False,False,0,"La bleusaille","Une jeune recrue de l'ordre des Deux Vipères doit participer à un exercice avec son instructeur au combat au corps à corps, mais son groupe a disparu. Prêtez-lui main-forte et aidez-le à s'imposer face à Miraudont le furieux.","","Jeune recrue des Deux Vipères","","",
