key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
38,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
39,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
40,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
41,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
42,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
43,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
44,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
45,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
46,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
47,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
48,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
49,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
50,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
51,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
52,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
53,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
54,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
55,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
56,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
57,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
58,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
59,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
60,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
61,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
62,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
63,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
64,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
65,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
66,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
67,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
68,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
69,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
70,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
71,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
72,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
73,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
74,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
75,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
76,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
77,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
78,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
79,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
80,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
81,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
82,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
83,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
84,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
85,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
86,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
87,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
88,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
89,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
90,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
91,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
92,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
93,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
94,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
95,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
96,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
97,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
98,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
99,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
100,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
101,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
102,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
103,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
104,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
105,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
106,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
107,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
108,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
109,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
110,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
111,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
112,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
113,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
114,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
115,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
116,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
117,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
118,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
119,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
120,0,1,3824577,5,10,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Dein Revier endet hier","Die sonst so genügsamen Anolis wollen ihr Revier auf einmal ausdehnen. Mach sie unschädlich, bevor die Tiere des Waldes dran glauben müssen!","","","","",
121,0,1,3841494,4,9,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Magische Pilze","Durch einen faulen Zauber ist eine todbringende Fungus-Abart entstanden, die vernichtet werden muss! ","","","","",
122,0,1,3841592,30,35,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"In die weite Welt hinein ","Vorwitzige Spriggans wollen neue Gebiete und deren Bodenschätze erobern. Hilf dem Klageregiment, die borstigen Edelsteinsammler zurückzuscheuchen!","","","","",
123,0,1,3852456,8,13,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Wasseranomalie","Eine Anomalität im Äther hat ein Wasser-Exergon extrem aggressiv gemacht. Neutralisiere es, bevor es Wanderer angreift.","","","","",
124,0,1,3841343,11,16,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Umschwärmt","Hornissenschwärme bringen die Fischer nahe Lilienstein zur Verzweiflung. Beseitige die Insekten! ","","","","",
125,0,1,3854646,34,39,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Fliegendes Verderben","Asipatra, allzu naiv für ein Fabelwesen gehalten, existiert wirklich. Beseitige die grausame Kreatur! ","","","","",
126,0,1,3872317,9,14,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Alphatier","Ein neues Alphatier hat sich die Führung unter den Anolis erkämpft und terrorisiert nun alles in seinem Revier. Bezwinge den Alpha-Anolis!","","","","",
127,0,1,3872319,8,13,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Zorn der Mütter","Die Jägergilde hat sich unvorsichtigerweise an jungen Schweinchen vergriffen und damit die Muttertiere in Rage gebracht. Bring die Bachen unter Kontrolle!","","","","",
128,0,1,3872330,9,14,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Alux eingekerkert","Das Klageregiment hat im Geisterkerker den berüchtigten Imp Alux gesichtet. Lass ihn nicht entwischen!","","","","",
129,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
130,0,2,3689344,14,19,"Tausendjahrpflaume",0,1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",0,"",3868020,0,33,34,35,True,False,False,0,False,False,False,0,"エバーシェイドの収穫祭","長老の木が実りの季節を迎えている
熟れた果実を狙うガラゴに注意しつつ
「千年果実」を集めろ","ガラゴたちから守り抜いた
「千年果実」を、「収穫に来た園芸師」に
速やかに納品せよ","納品した千年果実","","",
131,0,1,3872331,10,15,,0,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",0,"",0,0,33,34,35,True,False,False,0,False,False,False,0,"Auf dem Präsentierteller","Auf einem wichtigen Pfad durch Nophicas Lethe attackieren aggressive Bussarde die Wanderer. Sichere den Weg!","","","","",
132,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
133,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
134,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
135,0,0,0,0,0,,0,0,0,0,"ui/icon/000000/000000.tex","ui/icon/000000/000000.tex",0,"",0,0,0,0,0,False,False,False,0,False,False,False,0,"","","","","","",
136,0,4,3867428,5,10,,0,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",0,"",3895606,0,33,34,35,True,False,False,0,False,False,False,0,"Scharfer Drill","Hilf dem neuen Rekruten der Bruderschaft, die Übung gegen seinen Ausbilder, den manischen Miraudont, lebend zu überstehen.","","Neuer Rekrut","","",
137,0,1,3852490,13,18,,0,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",0,"music/ffxiv/BGM_Fate_Mid.scd",0,0,33,34,35,True,False,False,0,False,False,False,0,"Blattblutbefall","Verhindere, dass die Blattblut-Seuche um sich greift, indem du die Krankheitsüberträger eliminierst. Vernichte die Matagaigai-Riesenkarnivore!","","","","",
