key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
8,"s1d2","Brüllvolx' Langrast",1,"Brüllvolx' Langrast",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,32,34,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Brüllvolx' Langrast","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",8,7,"ui/icon/112000/112007.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,"w1d3","Versunkener Tempel von Qarn",1,"Versunkener Tempel von Qarn",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,37,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Versunkener Tempel von Qarn","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",9,8,"ui/icon/112000/112009.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,"s1d3","Palast des Wanderers",1,"Palast des Wanderers",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,45,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Palast des Wanderers","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",10,13,"ui/icon/112000/112010.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,"r1d1","Steinerne Wacht",1,"Steinerne Wacht",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,41,43,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Steinerne Wacht","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",11,10,"ui/icon/112000/112012.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,"w1r1","Sägerschrei",1,"Sägerschrei",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,38,40,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Sägerschrei","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",12,9,"ui/icon/112000/112011.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,"r1r1","Feste Dzemael",1,"Die Feste Dzemael",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,44,46,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Die Feste Dzemael","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",13,11,"ui/icon/112000/112013.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,"f1d3","Ruinen von Amdapor",1,"Die Ruinen von Amdapor",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,45,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Die Ruinen von Amdapor","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",14,16,"ui/icon/112000/112015.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,"w1d4","Castrum Meridianum",1,"Castrum Meridianum - Außenbereich",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,42,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Castrum Meridianum - Außenbereich","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",15,14,"ui/icon/112000/112016.tex",0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,"w1d5","Praetorium",1,"Castrum Meridianum - Praetorium",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,42,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Castrum Meridianum - Praetorium","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",16,15,"ui/icon/112000/112017.tex",0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,"s1d4","Pharos Sirius",1,"Pharos Sirius",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Pharos Sirius","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",17,17,"ui/icon/112000/112027.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,"w1d6","Kupferglocken-Mine",1,"Kupferglocken-Mine (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Kupferglocken-Mine (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",18,18,"ui/icon/112000/112025.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,"f1d4","Haukke-Herrenhaus",1,"Haukke-Herrenhaus (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Haukke-Herrenhaus (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",19,19,"ui/icon/112000/112026.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,"s1d6","Brüllvolx' Langrast",1,"Brüllvolx' Langrast (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Brüllvolx' Langrast (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",20,22,"ui/icon/112000/112048.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,"w1d7","Halatali",1,"Halatali (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Halatali (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",21,21,"ui/icon/112000/112049.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,"f1d5","Historisches Amdapor",1,"Historisches Amdapor",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Historisches Amdapor","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",22,20,"ui/icon/112000/112042.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,"s1d5","Schiffbrecher-Insel",1,"Schiffbrecher-Insel",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Schiffbrecher-Insel","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",23,23,"ui/icon/112000/112058.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,"f1d6","Totenacker Tam-Tara",1,"Totenacker Tam-Tara (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Totenacker Tam-Tara (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",24,24,"ui/icon/112000/112059.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,"r1d2","Steinerne Wacht",1,"Steinerne Wacht (schwer)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Steinerne Wacht (schwer)","Dungeons","Das alte Herrenhaus gehörte einst einem Saatseher, der aufgrund seines unschicklichen Lebenswandels und seiner übermäßigen Prunksucht aus der gridanischen Gemeinschaft ausgestoßen wurde. Daraufhin kaufte eine adlige Erlschatten-Familie das Anwesen. Die derzeitige Herrin ist die für ihre blendende Schönheit und ihr jugendliches Aussehen gerühmte Lady Amandine. Allerdings scheut sie die Öffentlichkeit, seit sie bei der Katastrophe vor fünf Jahren durch eine schreckliche Wunde im Gesicht entstellt wurde. Hat sie womöglich einen Pakt mit einer dunklen Macht geschlossen, um ihre Schönheit zurückzuerlangen?",25,25,"ui/icon/112000/112060.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
