key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
8,"s1d2",158,1,"Brayflox's Longstop",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,32,34,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Brayflox's Longstop",2,6,8,7,"ui/icon/112000/112007.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,"w1d3",163,1,"the Sunken Temple of Qarn",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,37,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Sunken Temple of Qarn",2,6,9,8,"ui/icon/112000/112009.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,"s1d3",159,1,"the Wanderer's Palace",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,45,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Wanderer's Palace",2,6,10,13,"ui/icon/112000/112010.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,"r1d1",168,1,"the Stone Vigil",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,41,43,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Stone Vigil",2,6,11,10,"ui/icon/112000/112012.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,"w1r1",170,1,"Cutter's Cry",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,38,40,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Cutter's Cry",2,6,12,9,"ui/icon/112000/112011.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,"r1r1",171,1,"Dzemael Darkhold",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,44,46,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Dzemael Darkhold",2,6,13,11,"ui/icon/112000/112013.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,"f1d3",167,1,"Amdapor Keep",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,45,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Amdapor Keep",2,6,14,16,"ui/icon/112000/112015.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,"w1d4",217,1,"Castrum Meridianum",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,42,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Castrum Meridianum",2,6,15,14,"ui/icon/112000/112016.tex",0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,"w1d5",224,1,"the Praetorium",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,42,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Praetorium",2,6,16,15,"ui/icon/112000/112017.tex",0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,"s1d4",160,1,"Pharos Sirius",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Pharos Sirius",2,6,17,17,"ui/icon/112000/112027.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,"w1d6",349,1,"Copperbell Mines (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Copperbell Mines (Hard)",2,6,18,18,"ui/icon/112000/112025.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,"f1d4",350,1,"Haukke Manor (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,48,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Haukke Manor (Hard)",2,6,19,19,"ui/icon/112000/112026.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,"s1d6",362,1,"Brayflox's Longstop (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Brayflox's Longstop (Hard)",2,6,20,22,"ui/icon/112000/112048.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,"w1d7",360,1,"Halatali (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Halatali (Hard)",2,6,21,21,"ui/icon/112000/112049.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,"f1d5",363,1,"the Lost City of Amdapor",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,55,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Lost City of Amdapor",2,6,22,20,"ui/icon/112000/112042.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,"s1d5",361,1,"Hullbreaker Isle",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"Hullbreaker Isle",2,6,23,23,"ui/icon/112000/112058.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,"f1d6",373,1,"the Tam–Tara Deepcroft (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Tam–Tara Deepcroft (Hard)",2,6,24,24,"ui/icon/112000/112059.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,"r1d2",365,1,"the Stone Vigil (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,70,110,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Stone Vigil (Hard)",2,6,25,25,"ui/icon/112000/112060.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,"w1d8",367,1,"the Sunken Temple of Qarn (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Sunken Temple of Qarn (Hard)",2,6,26,28,"ui/icon/112000/112068.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,"r1d3",371,1,"Snowcloak",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Snowcloak",2,6,27,26,"ui/icon/112000/112066.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,"s1d7",387,1,"Sastasha (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,80,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Sastasha (Hard)",2,6,28,27,"ui/icon/112000/112067.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,"f1d7",189,1,"Amdapor Keep (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Amdapor Keep (Hard)",2,6,29,31,"ui/icon/112000/112077.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,"s1d8",188,1,"the Wanderer's Palace (Hard)",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Wanderer's Palace (Hard)",2,6,30,30,"ui/icon/112000/112078.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,"d2d3",416,1,"the Great Gubal Library",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,59,60,0,150,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Great Gubal Library",2,7,31,44,"ui/icon/112000/112091.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,"l1d1",150,1,"the Keeper of the Lake",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,50,50,90,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Keeper of the Lake",2,6,32,29,"ui/icon/112000/112076.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,"a2d2",420,1,"Neverreap",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,145,210,True,True,True,False,False,1,True,False,True,False,False,False,True,"Neverreap",2,7,33,46,"ui/icon/112000/112093.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,"r2d2",421,1,"the Vault",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,57,58,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Vault",2,7,34,43,"ui/icon/112000/112090.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,"a2d3",430,1,"the Fractal Continuum",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,145,210,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Fractal Continuum",2,7,35,47,"ui/icon/112000/112094.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,"r2d1",434,1,"the Dusk Vigil",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,51,52,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Dusk Vigil",2,7,36,40,"ui/icon/112000/112087.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,"d2d1",441,1,"Sohm Al",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,53,54,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"Sohm Al",2,7,37,41,"ui/icon/112000/112088.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,"a2d1",438,1,"the Aetherochemical Research Facility",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,142,180,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Aetherochemical Research Facility",2,7,38,45,"ui/icon/112000/112092.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,"d2d2",435,1,"the Aery",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,55,56,0,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Aery",2,7,39,42,"ui/icon/112000/112089.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,"s1d9",510,1,"Pharos Sirius (Hard)",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,170,240,True,True,True,False,False,1,True,False,True,False,False,False,True,"Pharos Sirius (Hard)",2,7,40,49,"ui/icon/112000/112117.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,"d2d4",511,1,"Saint Mocianne's Arboretum",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,170,240,True,True,True,False,False,1,True,False,True,False,False,False,True,"Saint Mocianne's Arboretum",2,7,41,48,"ui/icon/112000/112116.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,"go001",214,1,"Basic Training: Enemy Parties",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,10,11,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Basic Training: Enemy Parties",3,0,1001,1,"ui/icon/111000/111006.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,"go002",190,1,"Under the Armor",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,10,11,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Under the Armor",3,0,1002,2,"ui/icon/111000/111001.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,"go003",215,1,"Basic Training: Enemy Strongholds",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,15,16,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Basic Training: Enemy Strongholds",3,0,1003,3,"ui/icon/111000/111007.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,"go004",216,1,"Hero on the Half Shell",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,15,16,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Hero on the Half Shell",3,0,1004,4,"ui/icon/111000/111008.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,"go005",191,1,"Pulling Poison Posies",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,20,21,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Pulling Poison Posies",3,0,1005,5,"ui/icon/111000/111002.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,"go006",192,1,"Stinging Back",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,20,21,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Stinging Back",3,0,1006,6,"ui/icon/111000/111003.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,"go007",220,1,"All's Well that Ends in the Well",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,25,26,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"All's Well that Ends in the Well",3,0,1007,7,"ui/icon/111000/111005.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,"go008",219,1,"Flicking Sticks and Taking Names",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,25,26,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Flicking Sticks and Taking Names",3,0,1008,8,"ui/icon/111000/111004.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,"go009",221,1,"More than a Feeler",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,30,31,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"More than a Feeler",3,0,1009,9,"ui/icon/111000/111009.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,"go010",222,1,"Annoy the Void",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,30,31,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Annoy the Void",3,0,1010,10,"ui/icon/111000/111010.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,"go011",223,1,"Shadow and Claw",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,36,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Shadow and Claw",3,0,1011,11,"ui/icon/111000/111011.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,"go012",298,1,"Long Live the Queen",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,35,36,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Long Live the Queen",3,0,1012,12,"ui/icon/111000/111012.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,"go013",299,1,"Ward Up",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,40,41,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Ward Up",3,0,1013,13,"ui/icon/111000/111013.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,"go014",300,1,"Solemn Trinity",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,40,41,0,0,False,True,True,False,False,0,True,False,True,False,False,False,True,"Solemn Trinity",3,0,1014,14,"ui/icon/111000/111014.tex",0,-1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,"w1fa",202,1,"the Bowl of Embers",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,20,22,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Bowl of Embers",4,8,2001,1,"ui/icon/112000/112008.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,"s1fa",206,1,"the Navel",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,34,36,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Navel",4,8,2002,2,"ui/icon/112000/112018.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,"r1fa",208,1,"the Howling Eye",False,0,0,0,108,"ContentMemberType#2",0,0,0,0,0,44,46,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"the Howling Eye",4,8,2003,3,"ui/icon/112000/112019.tex",0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,"w1fa_2",292,1,"the Bowl of Embers (Hard)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,49,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Bowl of Embers (Hard)",4,8,2004,12,"ui/icon/112000/112021.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,"s1fa_2",293,1,"the Navel (Hard)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,57,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Navel (Hard)",4,8,2005,14,"ui/icon/112000/112022.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,"r1fa_2",294,1,"the Howling Eye (Hard)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,52,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Howling Eye (Hard)",4,8,2006,13,"ui/icon/112000/112023.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,"w1f1_battle",332,1,"Cape Westwind",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,49,50,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,"Cape Westwind",4,8,2007,4,"ui/icon/112000/112020.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,"w1fa_3",295,1,"the Bowl of Embers (Extreme)",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,50,50,70,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"the Bowl of Embers (Extreme)",4,19,2008,103,"ui/icon/112000/112028.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
